Hotel id,City,Stars,Room id,Price,Room Type,Details,Rating,Pricing Policy
Barceló Sants,Barcelona,4,BA_0008_000,120,Double,"Sants-Montjuïc, Barcelona - 2.7 km - Metro access -",8.8,fairplay
Barceló Sants,Barcelona,4,BA_0008_001,120,Double,"Sants-Montjuïc, Barcelona - 2.7 km - Metro access -",8.8,fairplay
Barceló Sants,Barcelona,4,BA_0008_002,120,Double,"Sants-Montjuïc, Barcelona - 2.7 km - Metro access -",8.8,fairplay
Barceló Sants,Barcelona,4,BA_0008_003,120,Double,"Sants-Montjuïc, Barcelona - 2.7 km - Metro access -",8.8,fairplay
Barceló Sants,Barcelona,4,BA_0008_004,120,Double,"Sants-Montjuïc, Barcelona - 2.7 km - Metro access -",8.8,fairplay
Barceló Sants,Barcelona,4,BA_0008_005,120,Double,"Sants-Montjuïc, Barcelona - 2.7 km - Metro access -",8.8,fairplay
Barceló Sants,Barcelona,4,BA_0008_006,120,Double,"Sants-Montjuïc, Barcelona - 2.7 km - Metro access -",8.8,fairplay
Barceló Sants,Barcelona,4,BA_0008_007,120,Double,"Sants-Montjuïc, Barcelona - 2.7 km - Metro access -",8.8,fairplay
Barceló Sants,Barcelona,4,BA_0008_008,120,Double,"Sants-Montjuïc, Barcelona - 2.7 km - Metro access -",8.8,fairplay
Barceló Sants,Barcelona,4,BA_0008_009,120,Double,"Sants-Montjuïc, Barcelona - 2.7 km - Metro access -",8.8,fairplay
Barceló Sants,Barcelona,4,BA_0008_010,120,Double,"Sants-Montjuïc, Barcelona - 2.7 km - Metro access -",8.8,fairplay
Barceló Sants,Barcelona,4,BA_0008_011,120,Double,"Sants-Montjuïc, Barcelona - 2.7 km - Metro access -",8.8,fairplay
Barceló Sants,Barcelona,4,BA_0008_012,120,Double,"Sants-Montjuïc, Barcelona - 2.7 km - Metro access -",8.8,fairplay
Barceló Sants,Barcelona,4,BA_0008_013,120,Double,"Sants-Montjuïc, Barcelona - 2.7 km - Metro access -",8.8,fairplay
Barceló Sants,Barcelona,4,BA_0008_014,120,Double,"Sants-Montjuïc, Barcelona - 2.7 km - Metro access -",8.8,fairplay
Barceló Sants,Barcelona,4,BA_0008_015,116,Single,"Sants-Montjuïc, Barcelona - 2.7 km - Metro access -",8.8,fairplay
Barceló Sants,Barcelona,4,BA_0008_016,116,Single,"Sants-Montjuïc, Barcelona - 2.7 km - Metro access -",8.8,fairplay
Barceló Sants,Barcelona,4,BA_0008_017,116,Single,"Sants-Montjuïc, Barcelona - 2.7 km - Metro access -",8.8,fairplay
Barceló Sants,Barcelona,4,BA_0008_018,116,Single,"Sants-Montjuïc, Barcelona - 2.7 km - Metro access -",8.8,fairplay
Barceló Sants,Barcelona,4,BA_0008_019,116,Single,"Sants-Montjuïc, Barcelona - 2.7 km - Metro access -",8.8,fairplay
Barceló Sants,Barcelona,4,BA_0008_020,163,Triple,"Sants-Montjuïc, Barcelona - 2.7 km - Metro access -",8.8,fairplay
Barceló Sants,Barcelona,4,BA_0008_021,163,Triple,"Sants-Montjuïc, Barcelona - 2.7 km - Metro access -",8.8,fairplay
Barceló Sants,Barcelona,4,BA_0008_022,163,Triple,"Sants-Montjuïc, Barcelona - 2.7 km - Metro access -",8.8,fairplay
Barceló Sants,Barcelona,4,BA_0008_023,163,Triple,"Sants-Montjuïc, Barcelona - 2.7 km - Metro access -",8.8,fairplay
Barceló Sants,Barcelona,4,BA_0008_024,163,Triple,"Sants-Montjuïc, Barcelona - 2.7 km - Metro access -",8.8,fairplay
Barceló Sants,Barcelona,4,BA_0008_025,163,Triple,"Sants-Montjuïc, Barcelona - 2.7 km - Metro access -",8.8,fairplay
Barceló Sants,Barcelona,4,BA_0008_026,163,Triple,"Sants-Montjuïc, Barcelona - 2.7 km - Metro access -",8.8,fairplay
Barceló Sants,Barcelona,4,BA_0008_027,163,Triple,"Sants-Montjuïc, Barcelona - 2.7 km - Metro access -",8.8,fairplay
Barceló Sants,Barcelona,4,BA_0008_028,163,Triple,"Sants-Montjuïc, Barcelona - 2.7 km - Metro access -",8.8,fairplay
Barceló Sants,Barcelona,4,BA_0008_029,163,Triple,"Sants-Montjuïc, Barcelona - 2.7 km - Metro access -",8.8,fairplay
Catalonia Born,Barcelona,4,BA_0009_000,138,Double,"Ciutat Vella, Barcelona - 0.9 km - Metro access - Beach nearby",8.8,fairplay
Catalonia Born,Barcelona,4,BA_0009_001,138,Double,"Ciutat Vella, Barcelona - 0.9 km - Metro access - Beach nearby",8.8,fairplay
Catalonia Born,Barcelona,4,BA_0009_002,138,Double,"Ciutat Vella, Barcelona - 0.9 km - Metro access - Beach nearby",8.8,fairplay
Catalonia Born,Barcelona,4,BA_0009_003,138,Double,"Ciutat Vella, Barcelona - 0.9 km - Metro access - Beach nearby",8.8,fairplay
Catalonia Born,Barcelona,4,BA_0009_004,138,Double,"Ciutat Vella, Barcelona - 0.9 km - Metro access - Beach nearby",8.8,fairplay
Catalonia Born,Barcelona,4,BA_0009_005,138,Double,"Ciutat Vella, Barcelona - 0.9 km - Metro access - Beach nearby",8.8,fairplay
Catalonia Born,Barcelona,4,BA_0009_006,138,Double,"Ciutat Vella, Barcelona - 0.9 km - Metro access - Beach nearby",8.8,fairplay
Catalonia Born,Barcelona,4,BA_0009_007,138,Double,"Ciutat Vella, Barcelona - 0.9 km - Metro access - Beach nearby",8.8,fairplay
Catalonia Born,Barcelona,4,BA_0009_008,138,Double,"Ciutat Vella, Barcelona - 0.9 km - Metro access - Beach nearby",8.8,fairplay
Catalonia Born,Barcelona,4,BA_0009_009,138,Double,"Ciutat Vella, Barcelona - 0.9 km - Metro access - Beach nearby",8.8,fairplay
Catalonia Born,Barcelona,4,BA_0009_010,138,Double,"Ciutat Vella, Barcelona - 0.9 km - Metro access - Beach nearby",8.8,fairplay
Catalonia Born,Barcelona,4,BA_0009_011,138,Double,"Ciutat Vella, Barcelona - 0.9 km - Metro access - Beach nearby",8.8,fairplay
Catalonia Born,Barcelona,4,BA_0009_012,138,Double,"Ciutat Vella, Barcelona - 0.9 km - Metro access - Beach nearby",8.8,fairplay
Catalonia Born,Barcelona,4,BA_0009_013,138,Double,"Ciutat Vella, Barcelona - 0.9 km - Metro access - Beach nearby",8.8,fairplay
Catalonia Born,Barcelona,4,BA_0009_014,138,Double,"Ciutat Vella, Barcelona - 0.9 km - Metro access - Beach nearby",8.8,fairplay
Catalonia Born,Barcelona,4,BA_0009_015,138,Double,"Ciutat Vella, Barcelona - 0.9 km - Metro access - Beach nearby",8.8,fairplay
Catalonia Born,Barcelona,4,BA_0009_016,138,Double,"Ciutat Vella, Barcelona - 0.9 km - Metro access - Beach nearby",8.8,fairplay
Catalonia Born,Barcelona,4,BA_0009_017,138,Double,"Ciutat Vella, Barcelona - 0.9 km - Metro access - Beach nearby",8.8,fairplay
Catalonia Born,Barcelona,4,BA_0009_018,138,Double,"Ciutat Vella, Barcelona - 0.9 km - Metro access - Beach nearby",8.8,fairplay
Catalonia Born,Barcelona,4,BA_0009_019,138,Double,"Ciutat Vella, Barcelona - 0.9 km - Metro access - Beach nearby",8.8,fairplay
Catalonia Born,Barcelona,4,BA_0009_020,138,Double,"Ciutat Vella, Barcelona - 0.9 km - Metro access - Beach nearby",8.8,fairplay
Catalonia Born,Barcelona,4,BA_0009_021,138,Double,"Ciutat Vella, Barcelona - 0.9 km - Metro access - Beach nearby",8.8,fairplay
Catalonia Born,Barcelona,4,BA_0009_022,138,Double,"Ciutat Vella, Barcelona - 0.9 km - Metro access - Beach nearby",8.8,fairplay
Catalonia Born,Barcelona,4,BA_0009_023,138,Double,"Ciutat Vella, Barcelona - 0.9 km - Metro access - Beach nearby",8.8,fairplay
Catalonia Born,Barcelona,4,BA_0009_024,138,Double,"Ciutat Vella, Barcelona - 0.9 km - Metro access - Beach nearby",8.8,fairplay
Catalonia Born,Barcelona,4,BA_0009_025,138,Double,"Ciutat Vella, Barcelona - 0.9 km - Metro access - Beach nearby",8.8,fairplay
H10 Universitat,Barcelona,4,BA_0010_000,126,Double,"Eixample, Barcelona - 300 m - Metro access - Beach nearby",8.8,fairplay
H10 Universitat,Barcelona,4,BA_0010_001,126,Double,"Eixample, Barcelona - 300 m - Metro access - Beach nearby",8.8,fairplay
H10 Universitat,Barcelona,4,BA_0010_002,126,Double,"Eixample, Barcelona - 300 m - Metro access - Beach nearby",8.8,fairplay
H10 Universitat,Barcelona,4,BA_0010_003,126,Double,"Eixample, Barcelona - 300 m - Metro access - Beach nearby",8.8,fairplay
H10 Universitat,Barcelona,4,BA_0010_004,126,Double,"Eixample, Barcelona - 300 m - Metro access - Beach nearby",8.8,fairplay
H10 Universitat,Barcelona,4,BA_0010_005,126,Double,"Eixample, Barcelona - 300 m - Metro access - Beach nearby",8.8,fairplay
H10 Universitat,Barcelona,4,BA_0010_006,126,Double,"Eixample, Barcelona - 300 m - Metro access - Beach nearby",8.8,fairplay
H10 Universitat,Barcelona,4,BA_0010_007,126,Double,"Eixample, Barcelona - 300 m - Metro access - Beach nearby",8.8,fairplay
H10 Universitat,Barcelona,4,BA_0010_008,126,Double,"Eixample, Barcelona - 300 m - Metro access - Beach nearby",8.8,fairplay
H10 Universitat,Barcelona,4,BA_0010_009,126,Double,"Eixample, Barcelona - 300 m - Metro access - Beach nearby",8.8,fairplay
H10 Universitat,Barcelona,4,BA_0010_010,126,Double,"Eixample, Barcelona - 300 m - Metro access - Beach nearby",8.8,fairplay
H10 Universitat,Barcelona,4,BA_0010_011,126,Double,"Eixample, Barcelona - 300 m - Metro access - Beach nearby",8.8,fairplay
H10 Universitat,Barcelona,4,BA_0010_012,126,Double,"Eixample, Barcelona - 300 m - Metro access - Beach nearby",8.8,fairplay
H10 Universitat,Barcelona,4,BA_0010_013,126,Double,"Eixample, Barcelona - 300 m - Metro access - Beach nearby",8.8,fairplay
H10 Universitat,Barcelona,4,BA_0010_014,126,Double,"Eixample, Barcelona - 300 m - Metro access - Beach nearby",8.8,fairplay
H10 Universitat,Barcelona,4,BA_0010_015,126,Double,"Eixample, Barcelona - 300 m - Metro access - Beach nearby",8.8,fairplay
H10 Universitat,Barcelona,4,BA_0010_016,126,Double,"Eixample, Barcelona - 300 m - Metro access - Beach nearby",8.8,fairplay
H10 Universitat,Barcelona,4,BA_0010_017,126,Double,"Eixample, Barcelona - 300 m - Metro access - Beach nearby",8.8,fairplay
H10 Universitat,Barcelona,4,BA_0010_018,126,Double,"Eixample, Barcelona - 300 m - Metro access - Beach nearby",8.8,fairplay
H10 Universitat,Barcelona,4,BA_0010_019,126,Double,"Eixample, Barcelona - 300 m - Metro access - Beach nearby",8.8,fairplay
H10 Universitat,Barcelona,4,BA_0010_020,211,Suite,"Eixample, Barcelona - 300 m - Metro access - Beach nearby",8.8,fairplay
H10 Universitat,Barcelona,4,BA_0010_021,211,Suite,"Eixample, Barcelona - 300 m - Metro access - Beach nearby",8.8,fairplay
H10 Universitat,Barcelona,4,BA_0010_022,211,Suite,"Eixample, Barcelona - 300 m - Metro access - Beach nearby",8.8,fairplay
H10 Universitat,Barcelona,4,BA_0010_023,211,Suite,"Eixample, Barcelona - 300 m - Metro access - Beach nearby",8.8,fairplay
H10 Universitat,Barcelona,4,BA_0010_024,211,Suite,"Eixample, Barcelona - 300 m - Metro access - Beach nearby",8.8,fairplay
Acta Antibes,Barcelona,2,BA_0011_000,125,Double,"Eixample, Barcelona - 1.4 km - Metro access - Beach nearby",8.7,fairplay
Acta Antibes,Barcelona,2,BA_0011_001,125,Double,"Eixample, Barcelona - 1.4 km - Metro access - Beach nearby",8.7,fairplay
Acta Antibes,Barcelona,2,BA_0011_002,125,Double,"Eixample, Barcelona - 1.4 km - Metro access - Beach nearby",8.7,fairplay
Acta Antibes,Barcelona,2,BA_0011_003,125,Double,"Eixample, Barcelona - 1.4 km - Metro access - Beach nearby",8.7,fairplay
Acta Antibes,Barcelona,2,BA_0011_004,125,Double,"Eixample, Barcelona - 1.4 km - Metro access - Beach nearby",8.7,fairplay
Acta Antibes,Barcelona,2,BA_0011_005,125,Double,"Eixample, Barcelona - 1.4 km - Metro access - Beach nearby",8.7,fairplay
Acta Antibes,Barcelona,2,BA_0011_006,125,Double,"Eixample, Barcelona - 1.4 km - Metro access - Beach nearby",8.7,fairplay
Acta Antibes,Barcelona,2,BA_0011_007,125,Double,"Eixample, Barcelona - 1.4 km - Metro access - Beach nearby",8.7,fairplay
Acta Antibes,Barcelona,2,BA_0011_008,125,Double,"Eixample, Barcelona - 1.4 km - Metro access - Beach nearby",8.7,fairplay
Acta Antibes,Barcelona,2,BA_0011_009,125,Double,"Eixample, Barcelona - 1.4 km - Metro access - Beach nearby",8.7,fairplay
Acta Antibes,Barcelona,2,BA_0011_010,125,Double,"Eixample, Barcelona - 1.4 km - Metro access - Beach nearby",8.7,fairplay
Acta Antibes,Barcelona,2,BA_0011_011,125,Double,"Eixample, Barcelona - 1.4 km - Metro access - Beach nearby",8.7,fairplay
Acta Antibes,Barcelona,2,BA_0011_012,110,Single,"Eixample, Barcelona - 1.4 km - Metro access - Beach nearby",8.7,fairplay
Acta Antibes,Barcelona,2,BA_0011_013,110,Single,"Eixample, Barcelona - 1.4 km - Metro access - Beach nearby",8.7,fairplay
Acta Antibes,Barcelona,2,BA_0011_014,110,Single,"Eixample, Barcelona - 1.4 km - Metro access - Beach nearby",8.7,fairplay
Acta Antibes,Barcelona,2,BA_0011_015,110,Single,"Eixample, Barcelona - 1.4 km - Metro access - Beach nearby",8.7,fairplay
Acta Antibes,Barcelona,2,BA_0011_016,110,Single,"Eixample, Barcelona - 1.4 km - Metro access - Beach nearby",8.7,fairplay
Acta Antibes,Barcelona,2,BA_0011_017,110,Single,"Eixample, Barcelona - 1.4 km - Metro access - Beach nearby",8.7,fairplay
Acta Antibes,Barcelona,2,BA_0011_018,110,Single,"Eixample, Barcelona - 1.4 km - Metro access - Beach nearby",8.7,fairplay
Acta Antibes,Barcelona,2,BA_0011_019,110,Single,"Eixample, Barcelona - 1.4 km - Metro access - Beach nearby",8.7,fairplay
Acta Antibes,Barcelona,2,BA_0011_020,110,Single,"Eixample, Barcelona - 1.4 km - Metro access - Beach nearby",8.7,fairplay
Acta Antibes,Barcelona,2,BA_0011_021,110,Single,"Eixample, Barcelona - 1.4 km - Metro access - Beach nearby",8.7,fairplay
Acta Antibes,Barcelona,2,BA_0011_022,110,Single,"Eixample, Barcelona - 1.4 km - Metro access - Beach nearby",8.7,fairplay
Acta Antibes,Barcelona,2,BA_0011_023,110,Single,"Eixample, Barcelona - 1.4 km - Metro access - Beach nearby",8.7,fairplay
Acta Antibes,Barcelona,2,BA_0011_024,175,Triple,"Eixample, Barcelona - 1.4 km - Metro access - Beach nearby",8.7,fairplay
Acta Antibes,Barcelona,2,BA_0011_025,175,Triple,"Eixample, Barcelona - 1.4 km - Metro access - Beach nearby",8.7,fairplay
Acta Antibes,Barcelona,2,BA_0011_026,175,Triple,"Eixample, Barcelona - 1.4 km - Metro access - Beach nearby",8.7,fairplay
Acta Antibes,Barcelona,2,BA_0011_027,175,Triple,"Eixample, Barcelona - 1.4 km - Metro access - Beach nearby",8.7,fairplay
Acta Antibes,Barcelona,2,BA_0011_028,175,Triple,"Eixample, Barcelona - 1.4 km - Metro access - Beach nearby",8.7,fairplay
Acta Antibes,Barcelona,2,BA_0011_029,175,Triple,"Eixample, Barcelona - 1.4 km - Metro access - Beach nearby",8.7,fairplay
Catalonia Albeniz,Barcelona,3,BA_0012_000,106,Double,"Sant Martí, Barcelona - 2.7 km - Metro access - Beach nearby",8.7,fairplay
Catalonia Albeniz,Barcelona,3,BA_0012_001,106,Double,"Sant Martí, Barcelona - 2.7 km - Metro access - Beach nearby",8.7,fairplay
Catalonia Albeniz,Barcelona,3,BA_0012_002,106,Double,"Sant Martí, Barcelona - 2.7 km - Metro access - Beach nearby",8.7,fairplay
Catalonia Albeniz,Barcelona,3,BA_0012_003,106,Double,"Sant Martí, Barcelona - 2.7 km - Metro access - Beach nearby",8.7,fairplay
Catalonia Albeniz,Barcelona,3,BA_0012_004,106,Double,"Sant Martí, Barcelona - 2.7 km - Metro access - Beach nearby",8.7,fairplay
Catalonia Albeniz,Barcelona,3,BA_0012_005,106,Double,"Sant Martí, Barcelona - 2.7 km - Metro access - Beach nearby",8.7,fairplay
Catalonia Albeniz,Barcelona,3,BA_0012_006,106,Double,"Sant Martí, Barcelona - 2.7 km - Metro access - Beach nearby",8.7,fairplay
Catalonia Albeniz,Barcelona,3,BA_0012_007,106,Double,"Sant Martí, Barcelona - 2.7 km - Metro access - Beach nearby",8.7,fairplay
Catalonia Albeniz,Barcelona,3,BA_0012_008,106,Double,"Sant Martí, Barcelona - 2.7 km - Metro access - Beach nearby",8.7,fairplay
Catalonia Albeniz,Barcelona,3,BA_0012_009,106,Double,"Sant Martí, Barcelona - 2.7 km - Metro access - Beach nearby",8.7,fairplay
Catalonia Albeniz,Barcelona,3,BA_0012_010,106,Double,"Sant Martí, Barcelona - 2.7 km - Metro access - Beach nearby",8.7,fairplay
Catalonia Albeniz,Barcelona,3,BA_0012_011,106,Double,"Sant Martí, Barcelona - 2.7 km - Metro access - Beach nearby",8.7,fairplay
Catalonia Albeniz,Barcelona,3,BA_0012_012,141,Triple,"Sant Martí, Barcelona - 2.7 km - Metro access - Beach nearby",8.7,fairplay
Catalonia Albeniz,Barcelona,3,BA_0012_013,141,Triple,"Sant Martí, Barcelona - 2.7 km - Metro access - Beach nearby",8.7,fairplay
Catalonia Albeniz,Barcelona,3,BA_0012_014,141,Triple,"Sant Martí, Barcelona - 2.7 km - Metro access - Beach nearby",8.7,fairplay
Catalonia Albeniz,Barcelona,3,BA_0012_015,141,Triple,"Sant Martí, Barcelona - 2.7 km - Metro access - Beach nearby",8.7,fairplay
Catalonia Albeniz,Barcelona,3,BA_0012_016,141,Triple,"Sant Martí, Barcelona - 2.7 km - Metro access - Beach nearby",8.7,fairplay
Catalonia Albeniz,Barcelona,3,BA_0012_017,141,Triple,"Sant Martí, Barcelona - 2.7 km - Metro access - Beach nearby",8.7,fairplay
Catalonia Albeniz,Barcelona,3,BA_0012_018,141,Triple,"Sant Martí, Barcelona - 2.7 km - Metro access - Beach nearby",8.7,fairplay
Catalonia Albeniz,Barcelona,3,BA_0012_019,141,Triple,"Sant Martí, Barcelona - 2.7 km - Metro access - Beach nearby",8.7,fairplay
Catalonia Albeniz,Barcelona,3,BA_0012_020,141,Triple,"Sant Martí, Barcelona - 2.7 km - Metro access - Beach nearby",8.7,fairplay
Catalonia Albeniz,Barcelona,3,BA_0012_021,141,Triple,"Sant Martí, Barcelona - 2.7 km - Metro access - Beach nearby",8.7,fairplay
Catalonia Albeniz,Barcelona,3,BA_0012_022,141,Triple,"Sant Martí, Barcelona - 2.7 km - Metro access - Beach nearby",8.7,fairplay
Catalonia Albeniz,Barcelona,3,BA_0012_023,141,Triple,"Sant Martí, Barcelona - 2.7 km - Metro access - Beach nearby",8.7,fairplay
Catalonia Albeniz,Barcelona,3,BA_0012_024,141,Triple,"Sant Martí, Barcelona - 2.7 km - Metro access - Beach nearby",8.7,fairplay
Chic & Basic Lemon Boutique Hotel,Barcelona,2,BA_0013_000,127,Double,"Ciutat Vella, Barcelona - 450 m - Metro access - Beach nearby",8.7,fairplay
Chic & Basic Lemon Boutique Hotel,Barcelona,2,BA_0013_001,127,Double,"Ciutat Vella, Barcelona - 450 m - Metro access - Beach nearby",8.7,fairplay
Chic & Basic Lemon Boutique Hotel,Barcelona,2,BA_0013_002,127,Double,"Ciutat Vella, Barcelona - 450 m - Metro access - Beach nearby",8.7,fairplay
Chic & Basic Lemon Boutique Hotel,Barcelona,2,BA_0013_003,127,Double,"Ciutat Vella, Barcelona - 450 m - Metro access - Beach nearby",8.7,fairplay
Chic & Basic Lemon Boutique Hotel,Barcelona,2,BA_0013_004,127,Double,"Ciutat Vella, Barcelona - 450 m - Metro access - Beach nearby",8.7,fairplay
Chic & Basic Lemon Boutique Hotel,Barcelona,2,BA_0013_005,127,Double,"Ciutat Vella, Barcelona - 450 m - Metro access - Beach nearby",8.7,fairplay
Chic & Basic Lemon Boutique Hotel,Barcelona,2,BA_0013_006,127,Double,"Ciutat Vella, Barcelona - 450 m - Metro access - Beach nearby",8.7,fairplay
Chic & Basic Lemon Boutique Hotel,Barcelona,2,BA_0013_007,127,Double,"Ciutat Vella, Barcelona - 450 m - Metro access - Beach nearby",8.7,fairplay
Chic & Basic Lemon Boutique Hotel,Barcelona,2,BA_0013_008,127,Double,"Ciutat Vella, Barcelona - 450 m - Metro access - Beach nearby",8.7,fairplay
Chic & Basic Lemon Boutique Hotel,Barcelona,2,BA_0013_009,127,Double,"Ciutat Vella, Barcelona - 450 m - Metro access - Beach nearby",8.7,fairplay
Chic & Basic Lemon Boutique Hotel,Barcelona,2,BA_0013_010,127,Double,"Ciutat Vella, Barcelona - 450 m - Metro access - Beach nearby",8.7,fairplay
Chic & Basic Lemon Boutique Hotel,Barcelona,2,BA_0013_011,127,Double,"Ciutat Vella, Barcelona - 450 m - Metro access - Beach nearby",8.7,fairplay
Chic & Basic Lemon Boutique Hotel,Barcelona,2,BA_0013_012,127,Double,"Ciutat Vella, Barcelona - 450 m - Metro access - Beach nearby",8.7,fairplay
Chic & Basic Lemon Boutique Hotel,Barcelona,2,BA_0013_013,127,Double,"Ciutat Vella, Barcelona - 450 m - Metro access - Beach nearby",8.7,fairplay
Chic & Basic Lemon Boutique Hotel,Barcelona,2,BA_0013_014,127,Double,"Ciutat Vella, Barcelona - 450 m - Metro access - Beach nearby",8.7,fairplay
Chic & Basic Lemon Boutique Hotel,Barcelona,2,BA_0013_015,127,Double,"Ciutat Vella, Barcelona - 450 m - Metro access - Beach nearby",8.7,fairplay
Chic & Basic Lemon Boutique Hotel,Barcelona,2,BA_0013_016,127,Double,"Ciutat Vella, Barcelona - 450 m - Metro access - Beach nearby",8.7,fairplay
Chic & Basic Lemon Boutique Hotel,Barcelona,2,BA_0013_017,127,Double,"Ciutat Vella, Barcelona - 450 m - Metro access - Beach nearby",8.7,fairplay
Chic & Basic Lemon Boutique Hotel,Barcelona,2,BA_0013_018,127,Double,"Ciutat Vella, Barcelona - 450 m - Metro access - Beach nearby",8.7,fairplay
Chic & Basic Lemon Boutique Hotel,Barcelona,2,BA_0013_019,127,Double,"Ciutat Vella, Barcelona - 450 m - Metro access - Beach nearby",8.7,fairplay
Chic & Basic Lemon Boutique Hotel,Barcelona,2,BA_0013_020,127,Double,"Ciutat Vella, Barcelona - 450 m - Metro access - Beach nearby",8.7,fairplay
Chic & Basic Lemon Boutique Hotel,Barcelona,2,BA_0013_021,127,Double,"Ciutat Vella, Barcelona - 450 m - Metro access - Beach nearby",8.7,fairplay
Chic & Basic Lemon Boutique Hotel,Barcelona,2,BA_0013_022,127,Double,"Ciutat Vella, Barcelona - 450 m - Metro access - Beach nearby",8.7,fairplay
Chic & Basic Lemon Boutique Hotel,Barcelona,2,BA_0013_023,127,Double,"Ciutat Vella, Barcelona - 450 m - Metro access - Beach nearby",8.7,fairplay
Chic & Basic Lemon Boutique Hotel,Barcelona,2,BA_0013_024,127,Double,"Ciutat Vella, Barcelona - 450 m - Metro access - Beach nearby",8.7,fairplay
SM Hotel Sant Antoni,Barcelona,3,BA_0014_000,166,Double,"Eixample, Barcelona - 1.5 km - Metro access - Beach nearby",8.7,fairplay
SM Hotel Sant Antoni,Barcelona,3,BA_0014_001,166,Double,"Eixample, Barcelona - 1.5 km - Metro access - Beach nearby",8.7,fairplay
SM Hotel Sant Antoni,Barcelona,3,BA_0014_002,166,Double,"Eixample, Barcelona - 1.5 km - Metro access - Beach nearby",8.7,fairplay
SM Hotel Sant Antoni,Barcelona,3,BA_0014_003,166,Double,"Eixample, Barcelona - 1.5 km - Metro access - Beach nearby",8.7,fairplay
SM Hotel Sant Antoni,Barcelona,3,BA_0014_004,166,Double,"Eixample, Barcelona - 1.5 km - Metro access - Beach nearby",8.7,fairplay
SM Hotel Sant Antoni,Barcelona,3,BA_0014_005,166,Double,"Eixample, Barcelona - 1.5 km - Metro access - Beach nearby",8.7,fairplay
SM Hotel Sant Antoni,Barcelona,3,BA_0014_006,166,Double,"Eixample, Barcelona - 1.5 km - Metro access - Beach nearby",8.7,fairplay
SM Hotel Sant Antoni,Barcelona,3,BA_0014_007,166,Double,"Eixample, Barcelona - 1.5 km - Metro access - Beach nearby",8.7,fairplay
SM Hotel Sant Antoni,Barcelona,3,BA_0014_008,166,Double,"Eixample, Barcelona - 1.5 km - Metro access - Beach nearby",8.7,fairplay
SM Hotel Sant Antoni,Barcelona,3,BA_0014_009,166,Double,"Eixample, Barcelona - 1.5 km - Metro access - Beach nearby",8.7,fairplay
SM Hotel Sant Antoni,Barcelona,3,BA_0014_010,166,Double,"Eixample, Barcelona - 1.5 km - Metro access - Beach nearby",8.7,fairplay
SM Hotel Sant Antoni,Barcelona,3,BA_0014_011,166,Double,"Eixample, Barcelona - 1.5 km - Metro access - Beach nearby",8.7,fairplay
SM Hotel Sant Antoni,Barcelona,3,BA_0014_012,166,Double,"Eixample, Barcelona - 1.5 km - Metro access - Beach nearby",8.7,fairplay
SM Hotel Sant Antoni,Barcelona,3,BA_0014_013,166,Double,"Eixample, Barcelona - 1.5 km - Metro access - Beach nearby",8.7,fairplay
SM Hotel Sant Antoni,Barcelona,3,BA_0014_014,166,Double,"Eixample, Barcelona - 1.5 km - Metro access - Beach nearby",8.7,fairplay
SM Hotel Sant Antoni,Barcelona,3,BA_0014_015,166,Double,"Eixample, Barcelona - 1.5 km - Metro access - Beach nearby",8.7,fairplay
SM Hotel Sant Antoni,Barcelona,3,BA_0014_016,166,Double,"Eixample, Barcelona - 1.5 km - Metro access - Beach nearby",8.7,fairplay
SM Hotel Sant Antoni,Barcelona,3,BA_0014_017,166,Double,"Eixample, Barcelona - 1.5 km - Metro access - Beach nearby",8.7,fairplay
SM Hotel Sant Antoni,Barcelona,3,BA_0014_018,153,Single,"Eixample, Barcelona - 1.5 km - Metro access - Beach nearby",8.7,fairplay
SM Hotel Sant Antoni,Barcelona,3,BA_0014_019,153,Single,"Eixample, Barcelona - 1.5 km - Metro access - Beach nearby",8.7,fairplay
SM Hotel Sant Antoni,Barcelona,3,BA_0014_020,153,Single,"Eixample, Barcelona - 1.5 km - Metro access - Beach nearby",8.7,fairplay
SM Hotel Sant Antoni,Barcelona,3,BA_0014_021,153,Single,"Eixample, Barcelona - 1.5 km - Metro access - Beach nearby",8.7,fairplay
SM Hotel Sant Antoni,Barcelona,3,BA_0014_022,153,Single,"Eixample, Barcelona - 1.5 km - Metro access - Beach nearby",8.7,fairplay
SM Hotel Sant Antoni,Barcelona,3,BA_0014_023,153,Single,"Eixample, Barcelona - 1.5 km - Metro access - Beach nearby",8.7,fairplay
SM Hotel Sant Antoni,Barcelona,3,BA_0014_024,153,Single,"Eixample, Barcelona - 1.5 km - Metro access - Beach nearby",8.7,fairplay
SM Hotel Sant Antoni,Barcelona,3,BA_0014_025,153,Single,"Eixample, Barcelona - 1.5 km - Metro access - Beach nearby",8.7,fairplay
SM Hotel Sant Antoni,Barcelona,3,BA_0014_026,153,Single,"Eixample, Barcelona - 1.5 km - Metro access - Beach nearby",8.7,fairplay
SM Hotel Sant Antoni,Barcelona,3,BA_0014_027,153,Single,"Eixample, Barcelona - 1.5 km - Metro access - Beach nearby",8.7,fairplay
SM Hotel Sant Antoni,Barcelona,3,BA_0014_028,153,Single,"Eixample, Barcelona - 1.5 km - Metro access - Beach nearby",8.7,fairplay
SM Hotel Sant Antoni,Barcelona,3,BA_0014_029,153,Single,"Eixample, Barcelona - 1.5 km - Metro access - Beach nearby",8.7,fairplay
